Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Code source,Source,Unité,Valeur,Symbole,Description du Symbole,Note
GT,Totaux des émissions,418,République démocratique populaire lao,7273,Émissions (CO2),6991,Évacuation des déchets des systèmes agroalimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,1.9218,E,Valeur estimée,
GT,Totaux des émissions,418,République démocratique populaire lao,7273,Émissions (CO2),6997,Fabrication de pesticides,2017,2017,3050,FAO TIER 1,kilotonnes,5,E,Valeur estimée,
GT,Totaux des émissions,418,République démocratique populaire lao,7273,Émissions (CO2),6510,Consommation d'électricité à la ferme,2017,2017,3050,FAO TIER 1,kilotonnes,12.3049,E,Valeur estimée,
GT,Totaux des émissions,418,République démocratique populaire lao,7273,Émissions (CO2),6508,Commerce de détail alimentaire,2017,2017,3050,FAO TIER 1,kilotonnes,101.4625,E,Valeur estimée,
GT,Totaux des émissions,418,République démocratique populaire lao,7273,Émissions (CO2),6505,Consommation des ménages,2017,2017,3050,FAO TIER 1,kilotonnes,326.5879,E,Valeur estimée,
GT,Totaux des émissions,418,République démocratique populaire lao,7273,Émissions (CO2),6815,Transporte des alimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,335.5761,E,Valeur estimée,
GT,Totaux des émissions,418,République démocratique populaire lao,7273,Émissions (CO2),6821,Énergie,2017,2017,3050,FAO TIER 1,kilotonnes,17200,E,Valeur estimée,
GT,Totaux des émissions,418,République démocratique populaire lao,7273,Émissions (CO2),6817,PIUP,2017,2017,3050,FAO TIER 1,kilotonnes,1530,E,Valeur estimée,
GT,Totaux des émissions,418,République démocratique populaire lao,7273,Émissions (CO2),6818,Déchets,2017,2017,3050,FAO TIER 1,kilotonnes,13.1,E,Valeur estimée,
GT,Totaux des émissions,214,République dominicaine,7273,Émissions (CO2),67292,Sols organiques drainés (CO2),2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,214,République dominicaine,7273,Émissions (CO2),6994,On-farm energy use,2017,2017,3050,FAO TIER 1,kilotonnes,255.552,E,Valeur estimée,
GT,Totaux des émissions,214,République dominicaine,7273,Émissions (CO2),6751,Terres forestières,2017,2017,3050,FAO TIER 1,kilotonnes,-2161.005,E,Valeur estimée,
GT,Totaux des émissions,214,République dominicaine,7273,Émissions (CO2),6750,Conversion nette de forêt,2017,2017,3050,FAO TIER 1,kilotonnes,603.68,E,Valeur estimée,
GT,Totaux des émissions,214,République dominicaine,7273,Émissions (CO2),6993,Feux de tourbières,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,214,République dominicaine,7273,Émissions (CO2),6991,Évacuation des déchets des systèmes agroalimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,503.4344,E,Valeur estimée,
GT,Totaux des émissions,214,République dominicaine,7273,Émissions (CO2),6997,Fabrication de pesticides,2017,2017,3050,FAO TIER 1,kilotonnes,188,E,Valeur estimée,
GT,Totaux des émissions,214,République dominicaine,7273,Émissions (CO2),6510,Consommation d'électricité à la ferme,2017,2017,3050,FAO TIER 1,kilotonnes,535.9052,E,Valeur estimée,
GT,Totaux des émissions,214,République dominicaine,7273,Émissions (CO2),6507,Transformation des aliments,2017,2017,3050,FAO TIER 1,kilotonnes,1478.7373,E,Valeur estimée,
GT,Totaux des émissions,214,République dominicaine,7273,Émissions (CO2),6506,Emballage alimentaire,2017,2017,3050,FAO TIER 1,kilotonnes,217.4462,E,Valeur estimée,
GT,Totaux des émissions,214,République dominicaine,7273,Émissions (CO2),6508,Commerce de détail alimentaire,2017,2017,3050,FAO TIER 1,kilotonnes,455.3416,E,Valeur estimée,
GT,Totaux des émissions,214,République dominicaine,7273,Émissions (CO2),6505,Consommation des ménages,2017,2017,3050,FAO TIER 1,kilotonnes,1206.123,E,Valeur estimée,
GT,Totaux des émissions,214,République dominicaine,7273,Émissions (CO2),6815,Transporte des alimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,725.4408,E,Valeur estimée,
GT,Totaux des émissions,214,République dominicaine,7273,Émissions (CO2),6821,Énergie,2017,2017,3050,FAO TIER 1,kilotonnes,22300,E,Valeur estimée,
GT,Totaux des émissions,214,République dominicaine,7273,Émissions (CO2),6817,PIUP,2017,2017,3050,FAO TIER 1,kilotonnes,2110,E,Valeur estimée,
GT,Totaux des émissions,214,République dominicaine,7273,Émissions (CO2),6818,Déchets,2017,2017,3050,FAO TIER 1,kilotonnes,0.431,E,Valeur estimée,
GT,Totaux des émissions,408,République populaire démocratique de Corée,7273,Émissions (CO2),67292,Sols organiques drainés (CO2),2017,2017,3050,FAO TIER 1,kilotonnes,138.3067,E,Valeur estimée,
GT,Totaux des émissions,408,République populaire démocratique de Corée,7273,Émissions (CO2),6994,On-farm energy use,2017,2017,3050,FAO TIER 1,kilotonnes,1047.9861,E,Valeur estimée,
GT,Totaux des émissions,408,République populaire démocratique de Corée,7273,Émissions (CO2),6751,Terres forestières,2017,2017,3050,FAO TIER 1,kilotonnes,88.4413,E,Valeur estimée,
GT,Totaux des émissions,408,République populaire démocratique de Corée,7273,Émissions (CO2),6750,Conversion nette de forêt,2017,2017,3050,FAO TIER 1,kilotonnes,3123.0745,E,Valeur estimée,
GT,Totaux des émissions,408,République populaire démocratique de Corée,7273,Émissions (CO2),6993,Feux de tourbières,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,408,République populaire démocratique de Corée,7273,Émissions (CO2),6510,Consommation d'électricité à la ferme,2017,2017,3050,FAO TIER 1,kilotonnes,48.7591,E,Valeur estimée,
GT,Totaux des émissions,408,République populaire démocratique de Corée,7273,Émissions (CO2),6506,Emballage alimentaire,2017,2017,3050,FAO TIER 1,kilotonnes,5.9739,E,Valeur estimée,
GT,Totaux des émissions,408,République populaire démocratique de Corée,7273,Émissions (CO2),6508,Commerce de détail alimentaire,2017,2017,3050,FAO TIER 1,kilotonnes,197.7862,E,Valeur estimée,
GT,Totaux des émissions,408,République populaire démocratique de Corée,7273,Émissions (CO2),6505,Consommation des ménages,2017,2017,3050,FAO TIER 1,kilotonnes,650.383,E,Valeur estimée,
GT,Totaux des émissions,408,République populaire démocratique de Corée,7273,Émissions (CO2),6815,Transporte des alimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,114.0775,E,Valeur estimée,
GT,Totaux des émissions,408,République populaire démocratique de Corée,7273,Émissions (CO2),6821,Énergie,2017,2017,3050,FAO TIER 1,kilotonnes,19400,E,Valeur estimée,
GT,Totaux des émissions,408,République populaire démocratique de Corée,7273,Émissions (CO2),6817,PIUP,2017,2017,3050,FAO TIER 1,kilotonnes,4560,E,Valeur estimée,
GT,Totaux des émissions,408,République populaire démocratique de Corée,7273,Émissions (CO2),6818,Déchets,2017,2017,3050,FAO TIER 1,kilotonnes,10.6,E,Valeur estimée,
GT,Totaux des émissions,834,République-Unie de Tanzanie,7273,Émissions (CO2),67292,Sols organiques drainés (CO2),2017,2017,3050,FAO TIER 1,kilotonnes,4538.8152,E,Valeur estimée,
GT,Totaux des émissions,834,République-Unie de Tanzanie,7273,Émissions (CO2),6994,On-farm energy use,2017,2017,3050,FAO TIER 1,kilotonnes,73.2849,E,Valeur estimée,
GT,Totaux des émissions,834,République-Unie de Tanzanie,7273,Émissions (CO2),6751,Terres forestières,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,834,République-Unie de Tanzanie,7273,Émissions (CO2),6750,Conversion nette de forêt,2017,2017,3050,FAO TIER 1,kilotonnes,59156.5333,E,Valeur estimée,
GT,Totaux des émissions,834,République-Unie de Tanzanie,7273,Émissions (CO2),6993,Feux de tourbières,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,834,République-Unie de Tanzanie,7273,Émissions (CO2),6997,Fabrication de pesticides,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,834,République-Unie de Tanzanie,7273,Émissions (CO2),6510,Consommation d'électricité à la ferme,2017,2017,3050,FAO TIER 1,kilotonnes,55.0722,E,Valeur estimée,
GT,Totaux des émissions,834,République-Unie de Tanzanie,7273,Émissions (CO2),6506,Emballage alimentaire,2017,2017,3050,FAO TIER 1,kilotonnes,15.5395,E,Valeur estimée,
GT,Totaux des émissions,834,République-Unie de Tanzanie,7273,Émissions (CO2),6508,Commerce de détail alimentaire,2017,2017,3050,FAO TIER 1,kilotonnes,58.3075,E,Valeur estimée,
GT,Totaux des émissions,834,République-Unie de Tanzanie,7273,Émissions (CO2),6505,Consommation des ménages,2017,2017,3050,FAO TIER 1,kilotonnes,164.4818,E,Valeur estimée,
GT,Totaux des émissions,834,République-Unie de Tanzanie,7273,Émissions (CO2),6815,Transporte des alimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,546.3002,E,Valeur estimée,
GT,Totaux des émissions,834,République-Unie de Tanzanie,7273,Émissions (CO2),6821,Énergie,2017,2017,3050,FAO TIER 1,kilotonnes,9730,E,Valeur estimée,
GT,Totaux des émissions,834,République-Unie de Tanzanie,7273,Émissions (CO2),6817,PIUP,2017,2017,3050,FAO TIER 1,kilotonnes,1760,E,Valeur estimée,
GT,Totaux des émissions,638,Réunion,7273,Émissions (CO2),67292,Sols organiques drainés (CO2),2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,638,Réunion,7273,Émissions (CO2),6994,On-farm energy use,2017,2017,3050,FAO TIER 1,kilotonnes,94.3921,E,Valeur estimée,
GT,Totaux des émissions,638,Réunion,7273,Émissions (CO2),6751,Terres forestières,2017,2017,3050,FAO TIER 1,kilotonnes,-126.72,E,Valeur estimée,
GT,Totaux des émissions,638,Réunion,7273,Émissions (CO2),6750,Conversion nette de forêt,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,638,Réunion,7273,Émissions (CO2),6993,Feux de tourbières,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,638,Réunion,7273,Émissions (CO2),6510,Consommation d'électricité à la ferme,2017,2017,3050,FAO TIER 1,kilotonnes,16.5929,E,Valeur estimée,
GT,Totaux des émissions,638,Réunion,7273,Émissions (CO2),6505,Consommation des ménages,2017,2017,3050,FAO TIER 1,kilotonnes,13.4307,E,Valeur estimée,
GT,Totaux des émissions,638,Réunion,7273,Émissions (CO2),6815,Transporte des alimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,158.1143,E,Valeur estimée,
GT,Totaux des émissions,642,Roumanie,7273,Émissions (CO2),67292,Sols organiques drainés (CO2),2017,2017,3050,FAO TIER 1,kilotonnes,539.4327,E,Valeur estimée,
GT,Totaux des émissions,642,Roumanie,7273,Émissions (CO2),6994,On-farm energy use,2017,2017,3050,FAO TIER 1,kilotonnes,1202.9406,E,Valeur estimée,
GT,Totaux des émissions,642,Roumanie,7273,Émissions (CO2),6751,Terres forestières,2017,2017,3050,FAO TIER 1,kilotonnes,-28562.1813,E,Valeur estimée,
GT,Totaux des émissions,642,Roumanie,7273,Émissions (CO2),6750,Conversion nette de forêt,2017,2017,3050,FAO TIER 1,kilotonnes,5094.1748,E,Valeur estimée,
GT,Totaux des émissions,642,Roumanie,7273,Émissions (CO2),6993,Feux de tourbières,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,642,Roumanie,7273,Émissions (CO2),6991,Évacuation des déchets des systèmes agroalimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,23.3084,E,Valeur estimée,
GT,Totaux des émissions,642,Roumanie,7273,Émissions (CO2),6504,Fabrication d'engrais,2017,2017,3050,FAO TIER 1,kilotonnes,2714.4658,E,Valeur estimée,
GT,Totaux des émissions,642,Roumanie,7273,Émissions (CO2),6997,Fabrication de pesticides,2017,2017,3050,FAO TIER 1,kilotonnes,173,E,Valeur estimée,
GT,Totaux des émissions,642,Roumanie,7273,Émissions (CO2),6999,On-farm Heat Use,2017,2017,3050,FAO TIER 1,kilotonnes,20,E,Valeur estimée,
GT,Totaux des émissions,642,Roumanie,7273,Émissions (CO2),6510,Consommation d'électricité à la ferme,2017,2017,3050,FAO TIER 1,kilotonnes,254.2087,E,Valeur estimée,
GT,Totaux des émissions,642,Roumanie,7273,Émissions (CO2),6507,Transformation des aliments,2017,2017,3050,FAO TIER 1,kilotonnes,1680.1549,E,Valeur estimée,
GT,Totaux des émissions,642,Roumanie,7273,Émissions (CO2),6506,Emballage alimentaire,2017,2017,3050,FAO TIER 1,kilotonnes,711.7451,E,Valeur estimée,
GT,Totaux des émissions,642,Roumanie,7273,Émissions (CO2),6508,Commerce de détail alimentaire,2017,2017,3050,FAO TIER 1,kilotonnes,630.3944,E,Valeur estimée,
GT,Totaux des émissions,642,Roumanie,7273,Émissions (CO2),6505,Consommation des ménages,2017,2017,3050,FAO TIER 1,kilotonnes,2173.2372,E,Valeur estimée,
GT,Totaux des émissions,642,Roumanie,7273,Émissions (CO2),6815,Transporte des alimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,1410.0328,E,Valeur estimée,
GT,Totaux des émissions,642,Roumanie,7273,Émissions (CO2),6821,Énergie,2017,2017,3050,FAO TIER 1,kilotonnes,69700,E,Valeur estimée,
GT,Totaux des émissions,642,Roumanie,7273,Émissions (CO2),6817,PIUP,2017,2017,3050,FAO TIER 1,kilotonnes,8490,E,Valeur estimée,
GT,Totaux des émissions,642,Roumanie,7273,Émissions (CO2),6818,Déchets,2017,2017,3050,FAO TIER 1,kilotonnes,11,E,Valeur estimée,
GT,Totaux des émissions,826,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,7273,Émissions (CO2),67292,Sols organiques drainés (CO2),2017,2017,3050,FAO TIER 1,kilotonnes,26425.3307,E,Valeur estimée,
GT,Totaux des émissions,826,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,7273,Émissions (CO2),6994,On-farm energy use,2017,2017,3050,FAO TIER 1,kilotonnes,1942.5929,E,Valeur estimée,
GT,Totaux des émissions,826,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,7273,Émissions (CO2),6751,Terres forestières,2017,2017,3050,FAO TIER 1,kilotonnes,-13596,E,Valeur estimée,
GT,Totaux des émissions,826,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,7273,Émissions (CO2),6750,Conversion nette de forêt,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,826,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,7273,Émissions (CO2),6993,Feux de tourbières,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,826,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,7273,Émissions (CO2),6991,Évacuation des déchets des systèmes agroalimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,930.9427,E,Valeur estimée,
GT,Totaux des émissions,826,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,7273,Émissions (CO2),6504,Fabrication d'engrais,2017,2017,3050,FAO TIER 1,kilotonnes,1301.7399,E,Valeur estimée,
GT,Totaux des émissions,826,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,7273,Émissions (CO2),6997,Fabrication de pesticides,2017,2017,3050,FAO TIER 1,kilotonnes,366,E,Valeur estimée,
GT,Totaux des émissions,826,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,7273,Émissions (CO2),6999,On-farm Heat Use,2017,2017,3050,FAO TIER 1,kilotonnes,5,E,Valeur estimée,
GT,Totaux des émissions,826,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,7273,Émissions (CO2),6510,Consommation d'électricité à la ferme,2017,2017,3050,FAO TIER 1,kilotonnes,1067.7718,E,Valeur estimée,
GT,Totaux des émissions,826,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,7273,Émissions (CO2),6507,Transformation des aliments,2017,2017,3050,FAO TIER 1,kilotonnes,7188.587,E,Valeur estimée,
GT,Totaux des émissions,826,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,7273,Émissions (CO2),6506,Emballage alimentaire,2017,2017,3050,FAO TIER 1,kilotonnes,2024.1931,E,Valeur estimée,
GT,Totaux des émissions,826,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,7273,Émissions (CO2),6508,Commerce de détail alimentaire,2017,2017,3050,FAO TIER 1,kilotonnes,5240.5349,E,Valeur estimée,
GT,Totaux des émissions,826,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,7273,Émissions (CO2),6505,Consommation des ménages,2017,2017,3050,FAO TIER 1,kilotonnes,11320.3969,E,Valeur estimée,
GT,Totaux des émissions,826,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,7273,Émissions (CO2),6815,Transporte des alimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,9268.8362,E,Valeur estimée,
GT,Totaux des émissions,826,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,7273,Émissions (CO2),6821,Énergie,2017,2017,3050,FAO TIER 1,kilotonnes,365000,E,Valeur estimée,
GT,Totaux des émissions,826,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,7273,Émissions (CO2),6817,PIUP,2017,2017,3050,FAO TIER 1,kilotonnes,18300,E,Valeur estimée,
GT,Totaux des émissions,826,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,7273,Émissions (CO2),6818,Déchets,2017,2017,3050,FAO TIER 1,kilotonnes,64.5,E,Valeur estimée,
GT,Totaux des émissions,646,Rwanda,7273,Émissions (CO2),67292,Sols organiques drainés (CO2),2017,2017,3050,FAO TIER 1,kilotonnes,1687.8017,E,Valeur estimée,
GT,Totaux des émissions,646,Rwanda,7273,Émissions (CO2),6994,On-farm energy use,2017,2017,3050,FAO TIER 1,kilotonnes,46.275,E,Valeur estimée,
GT,Totaux des émissions,646,Rwanda,7273,Émissions (CO2),6751,Terres forestières,2017,2017,3050,FAO TIER 1,kilotonnes,-415.008,E,Valeur estimée,
GT,Totaux des émissions,646,Rwanda,7273,Émissions (CO2),6750,Conversion nette de forêt,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,646,Rwanda,7273,Émissions (CO2),6993,Feux de tourbières,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,646,Rwanda,7273,Émissions (CO2),6997,Fabrication de pesticides,2017,2017,3050,FAO TIER 1,kilotonnes,33,E,Valeur estimée,
GT,Totaux des émissions,646,Rwanda,7273,Émissions (CO2),6510,Consommation d'électricité à la ferme,2017,2017,3050,FAO TIER 1,kilotonnes,7.9834,E,Valeur estimée,
GT,Totaux des émissions,646,Rwanda,7273,Émissions (CO2),6508,Commerce de détail alimentaire,2017,2017,3050,FAO TIER 1,kilotonnes,24.1911,E,Valeur estimée,
GT,Totaux des émissions,646,Rwanda,7273,Émissions (CO2),6505,Consommation des ménages,2017,2017,3050,FAO TIER 1,kilotonnes,11.0313,E,Valeur estimée,
GT,Totaux des émissions,646,Rwanda,7273,Émissions (CO2),6815,Transporte des alimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,61.46,E,Valeur estimée,
GT,Totaux des émissions,646,Rwanda,7273,Émissions (CO2),6821,Énergie,2017,2017,3050,FAO TIER 1,kilotonnes,933,E,Valeur estimée,
GT,Totaux des émissions,646,Rwanda,7273,Émissions (CO2),6817,PIUP,2017,2017,3050,FAO TIER 1,kilotonnes,172,E,Valeur estimée,
GT,Totaux des émissions,732,Sahara occidental,7273,Émissions (CO2),67292,Sols organiques drainés (CO2),2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,732,Sahara occidental,7273,Émissions (CO2),6751,Terres forestières,2017,2017,3050,FAO TIER 1,kilotonnes,-104.5657,E,Valeur estimée,
GT,Totaux des émissions,732,Sahara occidental,7273,Émissions (CO2),6750,Conversion nette de forêt,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,732,Sahara occidental,7273,Émissions (CO2),6993,Feux de tourbières,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,654,"Sainte-Hélène, Ascension et Tristan da Cunha",7273,Émissions (CO2),67292,Sols organiques drainés (CO2),2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,654,"Sainte-Hélène, Ascension et Tristan da Cunha",7273,Émissions (CO2),6994,On-farm energy use,2017,2017,3050,FAO TIER 1,kilotonnes,0.3813,E,Valeur estimée,
GT,Totaux des émissions,654,"Sainte-Hélène, Ascension et Tristan da Cunha",7273,Émissions (CO2),6751,Terres forestières,2017,2017,3050,FAO TIER 1,kilotonnes,0.0755,E,Valeur estimée,
GT,Totaux des émissions,654,"Sainte-Hélène, Ascension et Tristan da Cunha",7273,Émissions (CO2),6750,Conversion nette de forêt,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,654,"Sainte-Hélène, Ascension et Tristan da Cunha",7273,Émissions (CO2),6993,Feux de tourbières,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,654,"Sainte-Hélène, Ascension et Tristan da Cunha",7273,Émissions (CO2),6815,Transporte des alimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,0.4344,E,Valeur estimée,
GT,Totaux des émissions,654,"Sainte-Hélène, Ascension et Tristan da Cunha",7273,Émissions (CO2),6821,Énergie,2017,2017,3050,FAO TIER 1,kilotonnes,11,E,Valeur estimée,
GT,Totaux des émissions,654,"Sainte-Hélène, Ascension et Tristan da Cunha",7273,Émissions (CO2),6817,PIUP,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,662,Sainte-Lucie,7273,Émissions (CO2),67292,Sols organiques drainés (CO2),2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,662,Sainte-Lucie,7273,Émissions (CO2),6994,On-farm energy use,2017,2017,3050,FAO TIER 1,kilotonnes,6.191,E,Valeur estimée,
GT,Totaux des émissions,662,Sainte-Lucie,7273,Émissions (CO2),6751,Terres forestières,2017,2017,3050,FAO TIER 1,kilotonnes,-146.3731,E,Valeur estimée,
GT,Totaux des émissions,662,Sainte-Lucie,7273,Émissions (CO2),6750,Conversion nette de forêt,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,662,Sainte-Lucie,7273,Émissions (CO2),6993,Feux de tourbières,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,662,Sainte-Lucie,7273,Émissions (CO2),6991,Évacuation des déchets des systèmes agroalimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,17.7771,E,Valeur estimée,
GT,Totaux des émissions,662,Sainte-Lucie,7273,Émissions (CO2),6997,Fabrication de pesticides,2017,2017,3050,FAO TIER 1,kilotonnes,6,E,Valeur estimée,
GT,Totaux des émissions,662,Sainte-Lucie,7273,Émissions (CO2),6508,Commerce de détail alimentaire,2017,2017,3050,FAO TIER 1,kilotonnes,2.4522,E,Valeur estimée,
GT,Totaux des émissions,662,Sainte-Lucie,7273,Émissions (CO2),6505,Consommation des ménages,2017,2017,3050,FAO TIER 1,kilotonnes,28.4184,E,Valeur estimée,
GT,Totaux des émissions,662,Sainte-Lucie,7273,Émissions (CO2),6815,Transporte des alimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,22.6554,E,Valeur estimée,
GT,Totaux des émissions,662,Sainte-Lucie,7273,Émissions (CO2),6821,Énergie,2017,2017,3050,FAO TIER 1,kilotonnes,352,E,Valeur estimée,
GT,Totaux des émissions,662,Sainte-Lucie,7273,Émissions (CO2),6817,PIUP,2017,2017,3050,FAO TIER 1,kilotonnes,2.19,E,Valeur estimée,
GT,Totaux des émissions,662,Sainte-Lucie,7273,Émissions (CO2),6818,Déchets,2017,2017,3050,FAO TIER 1,kilotonnes,0.0334,E,Valeur estimée,
GT,Totaux des émissions,659,Saint-Kitts-et-Nevis,7273,Émissions (CO2),67292,Sols organiques drainés (CO2),2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,659,Saint-Kitts-et-Nevis,7273,Émissions (CO2),6994,On-farm energy use,2017,2017,3050,FAO TIER 1,kilotonnes,0.3186,E,Valeur estimée,
GT,Totaux des émissions,659,Saint-Kitts-et-Nevis,7273,Émissions (CO2),6993,Feux de tourbières,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,659,Saint-Kitts-et-Nevis,7273,Émissions (CO2),6991,Évacuation des déchets des systèmes agroalimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,4.7877,E,Valeur estimée,
GT,Totaux des émissions,659,Saint-Kitts-et-Nevis,7273,Émissions (CO2),6997,Fabrication de pesticides,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,659,Saint-Kitts-et-Nevis,7273,Émissions (CO2),6821,Énergie,2017,2017,3050,FAO TIER 1,kilotonnes,246,E,Valeur estimée,
GT,Totaux des émissions,659,Saint-Kitts-et-Nevis,7273,Émissions (CO2),6817,PIUP,2017,2017,3050,FAO TIER 1,kilotonnes,0.606,E,Valeur estimée,
GT,Totaux des émissions,674,Saint-Marin,7273,Émissions (CO2),67292,Sols organiques drainés (CO2),2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,674,Saint-Marin,7273,Émissions (CO2),6751,Terres forestières,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,674,Saint-Marin,7273,Émissions (CO2),6750,Conversion nette de forêt,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,674,Saint-Marin,7273,Émissions (CO2),6991,Évacuation des déchets des systèmes agroalimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,0.0294,E,Valeur estimée,
GT,Totaux des émissions,674,Saint-Marin,7273,Émissions (CO2),6821,Énergie,2017,2017,3050,FAO TIER 1,kilotonnes,163,E,Valeur estimée,
GT,Totaux des émissions,674,Saint-Marin,7273,Émissions (CO2),6817,PIUP,2017,2017,3050,FAO TIER 1,kilotonnes,10.4,E,Valeur estimée,
GT,Totaux des émissions,674,Saint-Marin,7273,Émissions (CO2),6818,Déchets,2017,2017,3050,FAO TIER 1,kilotonnes,0.242,E,Valeur estimée,
GT,Totaux des émissions,666,Saint-Pierre-et-Miquelon,7273,Émissions (CO2),67292,Sols organiques drainés (CO2),2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,666,Saint-Pierre-et-Miquelon,7273,Émissions (CO2),6994,On-farm energy use,2017,2017,3050,FAO TIER 1,kilotonnes,5.1931,E,Valeur estimée,
GT,Totaux des émissions,666,Saint-Pierre-et-Miquelon,7273,Émissions (CO2),6751,Terres forestières,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,666,Saint-Pierre-et-Miquelon,7273,Émissions (CO2),6750,Conversion nette de forêt,2017,2017,3050,FAO TIER 1,kilotonnes,1.3689,E,Valeur estimée,
GT,Totaux des émissions,666,Saint-Pierre-et-Miquelon,7273,Émissions (CO2),6993,Feux de tourbières,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
